monte carlo inn - oakville suites	374 s service rd e, -
aces & ales	3740 s nellis blvd
rock & reilly's las vegas	3743 las vegas blvd, ste 100
china star	3743 s las vegas blvd, ste 201 3790
mcdonald's	375 iroquois shore road
voodoo pizza	3755 s las vegas blvd
boulevard food court	3755 s las vegas blvd
masala express	3755 s las vegas blvd
el dorado express	3755 s las vegas blvd
fatburger	3763 las vegas blvd s
ginseng korean bbq ii	3765 s las vegas blvd
pt's gold	3770 s hualapai way
monte carlo hotel and casino food court	3770 s las vegas blvd s
denny's	3771 s las vegas blvd
pho little saigon	3775 spring mountain rd, ste 306
a&w	3780 boulevard saint-laurent
ihop	3780 s maryland pkwy
mcdonald's	3782 w 150th st
del taco	3785 las vegas blvd s, ste 209
ihop	3788 s arizona ave
america	3790 las vegas blvd s
mgm grand hotel	3799 las vegas blvd s
panera bread	3800 e sky harbor blvd
paradise bakery & cafe	3800 e sky harbor blvd
wildflower bread company	3800 e sky harbor blvd
starbucks	3801 las vegas blvd s
south beach food court	3801 s las vegas blvd
goat sports bar	3805 w sahara ave
subway	3815 e craig rd
mcdonald's	3815 s maryland pkwy
tacos mexico	3820 w sahara ave
pt's gold	3835 w martin ave
old vegas tavern	3850 e desert inn rd
schlotzsky's	3850 las vegas blvd s
baja fresh	3850 las vegas blvd s
steve's doghouse	3850 pearl rd
vegas pink hummer limo	3850 ponderosa way
mcdonald's	3885 blue diamond rd
stonehouse bar & grill	3889 e craig rd
backstage deli	3900 las vegas blvd s
subway	3900 paradise rd, ste p
mcdonald's	3912 macleod trl se
mcdonald's	3925 n 107th ave
mcdonald's	3929 keele street
pt's pub	3935 s durango dr
filiberto's mexican food	3940 n 107th ave
mcdonald's	395 bamburgh circle
citizens kitchen and bar	3950 las vegas blvd s
subway	3950 s las vegas blvd
subway	3950 w lake mead blvd
denny's	3971 s gilbert rd
denny's	3980 william penn hwy
the tailgater tavern	3990 w russell rd
subway	3991 dean martin dr
subway	3999 las vegas blvd s
mcdonald's	3999 s las vegas blvd
wendy's	4 lebovic avenue
denny's	40 courtney park dr e
mcdonald's	400 e waterfront dr
tgi fridays	4000 west flamingo rd
ho-chunk gaming madison	4002 evans acres rd
the memory thai	4005 e desert inn rd
taco bell	401 s decatur blvd
jackpot joanie's	4012 south rainbow blvd
mcdonald's	4020 milwaukee st
cafe verdi	4023 s maryland pkwy
pho kim long	4029 spring mountain rd
filiberto's mexican food	4035 s. arizona ave
timbers rancho	4061 n rancho dr
mcdonald's	4075 s buffalo dr
steak 'n shake	410 clairton blvd
sterling spoon cafe	4100 paradise rd
mcdonald's	4105 s eastern
grand café	4111 boulder hwy
denny's	4120 n 51st ave
skinny dugans	4127 w charleston blvd
mcdonald's	413 tyvola rd
taqueria la korita	4131 n 27th ave
putter's bar & grill	4140 s durango dr
drury inn & suites charlotte university place	415 west w t harris blvd
jack in the box	4161 st rose pkwy, ste b
village pub and cafe	4178 koval ln
mcdonald's	420 highway 7 e
resto-bar la belle province	4201 rue de verdun
chinese new year celebration	4205 spring mountain rd
the phoenix bar & lounge	4213 w sahara ave
mcdonald's	4215 las vegas blvd n
juke joint bar & grill	4230 e craig rd
slot burger	4230 e craig rd
mcdonald's	4235 walnut st
arizona golf resort & conference center	425 s power rd
jack in the box	4250 s arizona ave
sonic drive-in	4260 w flamingo rd
subway	4262 blue diamond rd
tommy rocker's mojave beach bar & grill	4275 dean martin dr
cleveland airport marriott	4277 west 150th st
buffalo wild wings	4280 hualapi, #108
whataburger	4280 w bell rd
denny's	4280 w craig rd
mcdonald's	430 avenue 28e
café noir	430 boulevard cremazie e
don tortaco mexican grill	430 e silverado ranch, ste 100
mcdonald's	430 grand boulevard
mcdonald's	4300 boulevard lasalle
mcdonald's	4302 w thunderbird
denny's	4303 w peoria ave
pt's	4310 e tropicana ave
polibertos taco shop	4310 w glendale ave
jack in the box	4313 w thomas rd
24 seven cafe	4321 w flamingo rd
mcdonald's	4321 w flamingo rd
lucky penny	4321 w flamingo rd
filiberto's mexican food	4326 w. mcdowell rd
denny's	433 s gammon rd
denny's	4331 w 150th st
mcdonald's	4333 bloor street  w
mcdonald's	4343 park rd
jack in the box	4345 e charleston blvd
jackpot bar & grill	4360 s decatur blvd
filiberto's mexican food	4370 s. miller rd, ste 102
perfect chinese restaurant	4386 sheppard avenue e
mcdonald's	44 boulevard st. charles
mcdonald's	44 bristol road e
mel's montreal delicatessen	440 bloor street w
mcdonald's	4400 e charleston
steelz	4401 e sunset rd
sidelines grill & pub	4401 e sunset rd, ste 7
denny's	4403 s rural rd
hero certified burgers - queen & spadina	441 queen street w
denny's	441 s watson rd
mcdonald's	4411 w sahara ave
pt's pub	4420 n decatur blvd
pt's	4424 w spring mountain rd
pt's gold	4424 west spring mountain rd
mcdonald's	4430 e thomas
mcdonald's	4435 kingston road
sarahs kitchen	444 w sunset rd
rebel's pizza	4440 s maryland pkwy
mcdonald's	4440 s tryon st
pkwy tavern marks	445 marks st
subway	4450 e mcdowell rd, ste 115
mr. lucky's 24-7	4455 paradise rd
shooters bar & grill	4465 e sahara ave
tim hortons	4467 major mackenzie drive e
del taco	4470 n rancho dr
capriotti's sandwich shop	4480 paradise rd
restaurant rapido du plateau	4494 rue saint-denis
golden griddle	45 carlton street
subway	45 carlton street, unit 7
monte carlo inn - brampton suites	45 coventry road, -
mcdonald's	45 mountainash road
denny's	450 fremont st
pkwy tavern tivoli	450 south rampart blvd
whataburger	450 w indian school rd
barley's brew pub	4500 e sunset rd
courtyard cafe	4500 w tropicana ave
copper whisk café	4500 w tropicana ave
ihop	4501 e cactus rd
checkers	4501 paradise rd, ste 410
a&w	4501 rue saint denis
burgers amore	4501 w van buren
mcdonald's	4502 e washington ave
subway	4503 paradise rd, ste 120
tropical smoothie cafe	4503 paradise rd, ste 310
roberto's taco shop	4503 paradise rd, ste c-130
denny's	4515 25th st se
mcdonald's	4535 highway 7
denny's	4541 sunset rd
big dog's draft house	4543 n rancho dr
kopper keg restaurant & lounge	4550 e tropicana ave
mcdonald's	4557 ohio river blvd
tgi fridays	4570 w sahara ave
arizona charlie's boulder	4575 boulder hwy
primanti bros	46 18th st
sichuan ren	460 dundas st w
roberto's taco shop	4604 e sunset rd
pt's pub	4604 w sahara ave, ste 10
carl's jr	4606 e tropicana ave
whataburger	4610 s 48th st
mcdonald's	4615 17 ave se
a&w	4641 highway 7 e
mcmullan's irish pub	4650 w tropicana ave
ihop	4656 browns hill rd
the lodge cactus	4660 w cactus ave
flowing tide pub 6	4680 s decatur blvd
mcdonald's	470 yonge street
honey pig	4725 spring mountain rd
subway	4727 e bell rd, ste 69
waffle house	4739 s blvd
el taco feliz	4755 w flamingo rd
mcdonald's	4774 alta dr
hi scores - blue diamond	4785 blue diamond rd
sagos baja tavern & lounge	4790 s fort apache rd
stake out bar & grill	4800 s maryland pkwy, ste a
del taco	4800 w cactus ave
mcdonald's	4808 yonge street
waffle house	4824 e chandler blvd
pt's pub	4825 w flamingo ave, ste 3
mcdonald's	4830 e bell rd
distill - a local bar	4830 w pyle ave
federico's mexican food	485 s watson rd, ste 101
scoundrels pub ii	4850 camino al norte, ste d
24 hour soul food express	4855 boulder hwy
ihop	4860 boulder hwy
perkins restaurant & bakery	4863 hayes rd
jack in the box	4866 s maryland pkwy
taco bell	4870 w flamingo
blueberry hill family restaurant	4875 w flamingo rd
carl's jr	4885 w tropicana
getgo from giant eagle	4924 baum blvd
del taco	4926 e chandler blvd
mcdonald's	4928 boulevard des sources
mcdonald's	4930 s alma school rd
ricardo's mexican restaurant	4930 w flamingo rd
mcdonald's	4934 boulder hwy
tim hortons	494 dundas street  w
mcdonald's	4945 w flamingo rd
grand café	4949 n rancho dr
jack-in-the box drive thru	4950 e ray rd
roberto's taco shop	4955 e craig rd, ste 2
o'aces bar & grill	4955 s decatur blvd
tim hortons	497 main street s
straight up gaming & martini lounge	4970 s fort apache rd
tropical smoothie	4990 w flamingo rd
jack in the box	5 s gibson rd
mcdonald's	50 kennedy road s
hilton garden inn - toronto/ajax	500 beck crescent
mcdonald's	500 leavitt rd
denny's	5002 n 7th st
mcdonald's	5005 sunset ln
pop's philly steaks	501 s decatur blvd
waffle house	501 westinghouse blvd
lallys island soul cafe	5011 east craig rd
denny's	5015 4th st ne
ihob	5020 e ray rd
santa fe mining company	5021 n rainbow blvd
putter's bar & grill	5025 s eastern ave
rolberto's	5032 n 7th st
fatburger	5040 wild horse pass
cafe 24/7	5040 wild horse pass blvd
denny's	5045 w tropicana
mcdonald's	505 lincoln hwy
mcdonald's	505 n main st
mcdonald's	5050 w indian school rd
steak 'n shake	5051 som center rd
waffle house	5055 e mckellips rd
a&w	507 17th avenue sw
mcdonald's	507 23 ave nw
eat'n park restaurant	5100 clairton blvd
roberto's taco shop	5111 boulder hwy
mcdonald's	5111 boulder hwy
the markham station restaurant	5117 sheppard avenue e
mcdonald's	5120 w baseline rd
sunnyledge boutique hotel	5124 fifth ave
north star bar & grill	5150 camino al norte
a&w	516 16th avenue nw
denny's	516 tyvola rd
denny's	5161 w thunderbird rd
famous gyro george	5170 northfield rd
ihop	5170 s fort apache rd
del taco	5180 s fort apache rd
rubalcabas taco shop	5185 e lake mead blvd
café milano	5188 rue jarry e
royal palms resort and spa, in the unbound collection by hyatt	5200 e camelback rd
jack in the box	5207 s power rd
mcdonald's	5219 falsbridge gate ne
eat'n park	5220 library rd
5 & diner	5220 n 16th st
filiberto's mexican food	5220 w. baseline road
mcdonalds	5225 highway 7
perkins restaurant & bakery	5237 university ave
salt river cafe	524 n 92nd st
pho pasteur	525 dundas street w
mcdonald's	5250 detroit rd
snaps	5255 boulder hwy
tim hortons	5279 72nd avenue se
longhorn hotel & casino	5288 boulder hwy
remedy's tavern	530 conestoga way
taqueria el buen pastor	530 n las vegas blvd
steak 'n shake	5300 abbe rd
filiberto's mexican food	531 e. southern ave
mcdonald's	5310 dixie road
denny's	5318 boulder hwy
pt's pub	532 e sahara ave
owl of minerva	5324 yonge street
roberto's taco shop	5335 s decatur blvd
pt's	5355 s decatur blvd
mcdonald's	540 marks st
denny's	5400 dixie road
mcdonalds	5453 dundas street w
magic noodle	5453 yonge street
kayagum	5460 yonge street
mcdonald's	549 clairton blvd
del taco	550 marks st
chick-fil-a	5501 birmingham pkwy
paulo & suzanne	5501 boulevard gouin o
filiberto's mexican food	5512 w glendale ave
mcdonald's	552 yonge street
lim ga ne	5529 yonge street
tim hortons	5534 main street w
quiktrip	5545 s power rd
denny's	5585 simmons st
pyung won house	5588 yonge street
the tap house	5589 w charleston blvd
sheraton grand at wild horse pass	5594 w wild horse pass blvd
mcdonald's	5616 memphis ave
a&w	5621 signal hill centre sw
pt's	5630 s hualapai way
orange caramel tea cafe	5647 yonge street, 2nd floor
subway	5693 s jones blvd, ste 121
millside	5710 losee rd
the lodge tenaya	5717 sky pointe dr
sonic drive-in	5725 e charleston blvd
mcdonald's	5740 losee rd
jr's place	5745 s durango dr
the lodge coffee house & tavern	5745 s durango dr
gogo tacos	5749 e russell rd, ste b
tim hortons	575 36 street ne
mcdonald's	5750 w thomas
mccarran international airport terminal 1 - d	5757 wayne newton blvd
nathan's famous	5757 wayne newton blvd
las famosas de jose	577 e twain ave
the lodge fort apache	5790 s fort apache rd
mcdonald's	5800 e wt harris blvd
mcdonald's	5811 e charleston blvd
pt's gold	582 e silverado ranch blvd
putter's charleston	5821 e charleston blvd
blue ox tavern	5825 w sahara ave, ste a
mcdonald's	587 s watson rd
holiday inn oakville	590 argus rd
wimpy's diner	590 sheppard avenue w
subway	591 college dr, ste a
del taco	5915 w sahara ave
rancho nuevo mexican grill	5948 w bethany home rd
steak 'n shake	597 e aurora rd
ihop	5970 centennial center blvd
mcdonald's	5995 mavis road
siegel's 1941	600 fremont st
blue ox central	6000 s eastern ave, ste 4a
mcdonald's	6002 n 59th ave
mcdonald's	6005 s central ave
mcdonald's	6005 s eastern ave
mcdonald's	601 n cunningham
mcdonald's	601 n stephanie
waffle house	601 park st
fluno center	601 university ave
subway	602 n rainbow blvd
casey's general store	602 w north st
jackson's bar & grill	6020 w flamingo rd
mcdonald's	6020 w tropicana
mcdonald's	6025 chemin de la côte-des-neiges
tim hortons	603 davenport road
filiberto's mexican food	6030 n. 35th ave
tim hortons	605 boulevard rené-lévesque o
town center lounge	6050 sky pointe dr
pt's	6055 e lake mead blvd
giuseppes bar & grille las vegas	6065 s durango dr
pt's gold	61 w horizon ridge pkwy
mcdonald's	610 avenue saint-charles
denny's	6100 rockside rd
arzon supermarket	6103 yonge st
subway	6105 w flamingo rd
shabestan cafe	6123 yonge street
irene's gaming lounge	6125 w tropicana ave
mcdonalds	616 e green st
mcdonald's	616 e green st
del taco	6160 n decatur dr
pine cone restaurant	6162 us hwy 51
buffalo wild wings	617 mall ring cir
mcdonalds	6170 bathurst street
filiberto's mexican food	6185 w. chandler blvd
scooter's pub	6200 s rainbow blvd
denny's	6207 wilson mills rd
mcdonald's	6225 w sugar creek rd
pt's gold	6235 s decatur blvd
julioberto's	626 e monroe ave
mcdonald's	626 w union hls
ten pin alley	6285 nesbitt rd
naked city tavern	6295 s pecos rd
mcdonald's	63 crowfoot way
denny's	6300 w charleston
mcdonald's	6301 albemarle rd
a&w	6301 silver dart drive, level 2, terminal 1
waffle house	6308 banner elk dr
del taco	6311 centennial center blvd
mcdonald's	632 n estrella pkwy
sunrise casablanca	6320 e charleston blvd
timbers - lake mead	6330 e lake mead blvd
hilton scottsdale resort & villas	6333 n scottsdale rd
mcdonald's	6335 e greenway
jack in the box	6345 losee rd
roberto's taco shop	6355 n commerce st, ste 103a
denny's	640 tillotson st
joe philly's pizza	6400 s eastern ave, ste 25
a&w	6411 rue saint-hubert
mcdonald's	6428 fairview rd
distill - a local bar	6430 n durango dr, ste 110
zet's restaurant	6445 airport road
pt's ranch	6450 s durango dr
jack in the box	6451 boulder hwy
mulligan's pub	6471 boulder hwy
roberto's taco shop	6475 s pecos rd
mcdonald's	6480 s durango
buffalo wild wings	65 horizon ridge parkway
ernie's high adventure pub & deli	65 s stephanie s
mcdonald's	650 e bell rd
steak 'n shake	650 e waterfront dr e
denny's	650 n scottsdale rd
a&w	650.5 queen street w
subway	6500 boulder hwy
6500 tavern	6500 w sahara ave
mcdonald's	6501 monroe rd
the corner deli	6502 n 7th st
maryland deli & liquor	6502 n 7th st
jack in the box	6515 e lake mead blvd
sierra gold	6515 s jones blvd
subway	6525 s fort apache rd
mcdonald's	6535 w happy valley rd
a&w	654 danforth avenue
jarry smoked meat	6549 rue jarry e
a&w	655 avenue du président-kennedy
international plaza hotel & conference centre	655 dixon road
bosa donuts	655 n arizona ave
pt's gold	6570 s buffalo dr
mcdonald's	6595 n decatur blvd
ihop	6601 w peoria ave
pt's gold	6610 s ft apache rd
subway	6621 w cheyenne ave
amy joy donuts	6633 mayfield rd
waffle house	6637 e independence blvd
buffalo wild wings	6640 n. durango dr, ste 110
mcdonalds	6650 meadowvale town centre circle
mcdonald's	6650 w van buren st
imagine noodle	668 silver star boulevard, unit 203
mcdonald's	6680 e lake mead blvd
mcdonald's	6700 kee ln
denny's	6700 w latham
mcdonald's	6710 w peoria ave
filiberto's mexican food	6728 e. main st
tim hortons	674 rue sherbrooke o
hyvee market cafe	675 s whitney way
mcdonald's	675 yonge street
mcdonald's	6762 w camelback rd
sean patricks	6788 n 5th st
hawgs deli & bar	6795 jarry e
smokehouse diner	6805 ogden rd se
mcdonald's	6820 4th street nw
steve's hot dogs diner	6850 biddulph plz
denny's	6850 brook park rd
hotel valley ho	6850 e main st
four points by sheraton mesa-gateway airport	6850 e williams field rd
ihop	6870 w cheyenne ave
pt's gold	690 s green valley pkwy
mcdonald's	6910 odana rd
mcdonald's	6915 blue diamond rd
sierra gold	6929 aliante pkwy
carl's jr restaurants	6960 w tropicana ave
tim horton's	6966 financial drive
comfort inn conference center	699 rodi rd
mcdonald's	6990 s rainbow rd
mcdonald's	6990 w sundust rd
pittsburgh restaurant week	700 arch st
fairfield inn & suites by marriott montreal airport	700 avenue michel jasmin
denny's	7000 e mayo blvd
mcdonald's	701 e horizon
denny's	702 w town center blvd
wahoo's fish tacos	7020 w sunset rd
monte carlo inn - airport suites	7035 edwards boulevard
mcdonald's	704 s main st
galleria supermarket	7040 yonge street
timbers - durango	7045 n durango dr
monte carlo inn vaughan suites	705 applewood crescent
ihop	705 s rural ave, arizona state university, ste 101
mcdonald's	7050 mclaughlin road
mcdonald's	7051 south blvd
sheraton great valley hotel	707 e lancaster ave
denny's	7071 w craig rd
don chuy mexican grill	7080 s jones blvd, ste 102
joey's tavern	7081 w craig rd
mcdonald's	710 king street west
mcdonald's	711 w indian school rd
mcdonald's	712 steels corners rd
carl's jr	7125 s rainbow blvd
tim hortons	715 renforth drive
putter's bar & grill	7150 s durango dr
del taco	7165 s rainbow rd
julioberto's	717 e glendale ave
mcdonald's	7171 w ann rd
perkins restaurant & bakery	7175 engle rd
sanctum	718 n central ave
the grand	718 n central ave
roberto's taco shop	72 w horizon ridge pkwy, ste b-150
denny's	7200 s las vegas blvd
pt's gold	7200 w lake mead
beano's casino	7200 w lake mead blvd
denny's	7215 macleod trail sw
timbers - azure	7240 w azure dr
sonic drive-in	7245 s durango dr
